datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2013-01-07,1357491600,77.0,73.4,74.8,77.0,73.4,74.8,72.1,91.2,0.204,100.0,79.17,['rain'],,,,6.3,333.6,1009.2,95.3,6.0,89.7,7.7,3.0,06:13:43,1357514023,17:45:11,1357555511,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2013-01-08,1357578000,87.8,71.6,77.3,92.7,71.6,78.4,72.1,85.2,0.0,0.0,0.0,,,,,9.4,39.0,1009.6,88.2,6.4,187.1,16.2,6.0,06:14:02,1357600442,17:45:43,1357641943,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-09,1357664400,88.9,73.3,77.4,96.5,73.3,79.0,73.8,89.7,0.012,100.0,12.5,['rain'],,,24.2,9.2,213.5,1009.2,79.9,5.5,197.4,17.2,7.0,06:14:20,1357686860,17:46:16,1357728376,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48900099999', 'VVTS']",obs
2013-01-10,1357750800,87.1,73.4,78.7,93.2,73.4,80.2,72.3,82.3,0.04,100.0,20.83,['rain'],,,,7.4,239.0,1009.5,61.5,5.5,184.2,15.9,7.0,06:14:37,1357773277,17:46:48,1357814808,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2013-01-11,1357837200,89.7,71.6,79.6,95.0,71.6,81.4,71.1,77.4,0.012,100.0,8.33,['rain'],,,,10.3,199.9,1010.2,50.0,5.8,258.2,22.5,9.0,06:14:53,1357859693,17:47:20,1357901240,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48900099999', 'VVTS']",obs
2013-01-12,1357923600,89.6,71.6,79.0,90.7,71.6,80.2,69.1,74.2,0.0,0.0,0.0,,,,,9.4,264.1,1010.7,44.6,6.2,239.2,20.8,8.0,06:15:08,1357946108,17:47:51,1357987671,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-13,1358010000,91.4,70.5,79.1,92.9,70.5,80.1,69.3,75.1,0.0,0.0,0.0,,,,,11.7,124.1,1010.2,28.3,5.8,225.5,19.5,8.0,06:15:23,1358032523,17:48:23,1358074103,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-14,1358096400,87.9,72.3,78.6,90.3,72.3,79.7,68.9,74.1,0.0,0.0,0.0,,,,,9.8,115.3,1010.9,39.8,6.4,237.6,20.7,8.0,06:15:36,1358118936,17:48:54,1358160534,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-15,1358182800,87.9,71.6,78.1,89.5,71.6,78.9,68.1,73.2,0.0,0.0,0.0,,,,,11.4,97.3,1011.7,52.3,6.0,224.1,19.3,8.0,06:15:48,1358205348,17:49:25,1358246965,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-16,1358269200,89.6,66.3,77.2,87.6,66.3,76.8,62.4,65.2,0.0,0.0,0.0,,,,,12.8,56.5,1012.6,27.9,6.1,184.8,16.0,8.0,06:15:59,1358291759,17:49:55,1358333395,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-17,1358355600,88.9,66.2,78.3,88.8,66.2,78.5,62.5,60.5,0.004,100.0,4.17,['rain'],,,,10.0,0.5,1012.3,56.3,6.6,235.1,20.2,9.0,06:16:10,1358378170,17:50:26,1358419826,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2013-01-18,1358442000,89.7,71.6,79.1,89.7,71.6,79.2,60.0,53.5,0.0,0.0,0.0,,,,,12.2,30.2,1012.7,43.6,6.6,236.7,20.5,9.0,06:16:19,1358464579,17:50:55,1358506255,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-19,1358528400,89.7,66.2,77.6,89.7,66.2,77.6,62.3,61.3,0.0,0.0,0.0,,,,,8.5,321.4,1012.4,29.9,6.5,264.9,23.0,9.0,06:16:27,1358550987,17:51:25,1358592685,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-01-20,1358614800,88.9,71.1,80.1,92.2,71.1,81.6,70.3,73.8,0.0,0.0,0.0,,,,,7.8,127.9,1012.4,62.0,5.2,253.0,21.8,9.0,06:16:35,1358637395,17:51:54,1358679114,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-01-21,1358701200,90.3,73.5,80.6,95.7,73.5,82.7,69.8,71.4,0.0,0.0,0.0,,,,,11.4,110.7,1012.5,48.7,6.1,254.7,22.0,9.0,06:16:41,1358723801,17:52:22,1358765542,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-22,1358787600,88.9,72.3,79.7,94.0,72.3,81.6,69.1,70.9,0.0,0.0,0.0,,,,,11.4,122.9,1012.4,60.2,6.4,232.5,20.2,8.0,06:16:46,1358810206,17:52:50,1358851970,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-23,1358874000,87.9,71.6,78.7,94.4,71.6,80.3,69.5,74.8,0.0,0.0,0.0,,,,,11.4,135.1,1011.7,53.7,6.5,247.7,21.5,9.0,06:16:50,1358896610,17:53:17,1358938397,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-01-24,1358960400,89.7,71.6,79.2,92.9,71.6,80.4,67.9,70.1,0.0,0.0,0.0,,,,,13.4,117.0,1012.1,41.0,6.5,245.0,21.1,9.0,06:16:53,1358983013,17:53:44,1359024824,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-01-25,1359046800,89.6,71.6,78.7,91.3,71.6,79.5,68.5,73.0,0.0,0.0,0.0,,,,,15.0,130.2,1011.5,34.0,6.4,262.0,22.7,9.0,06:16:55,1359069415,17:54:11,1359111251,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-26,1359133200,89.7,69.9,78.7,91.5,69.9,79.4,66.2,68.2,0.0,0.0,0.0,,,,,11.4,124.9,1011.8,36.5,6.5,268.3,23.1,9.0,06:16:56,1359155816,17:54:37,1359197677,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-27,1359219600,89.7,69.8,78.7,90.7,69.8,79.3,65.7,66.5,0.0,0.0,0.0,,,,,9.2,124.5,1012.4,33.2,6.1,256.2,22.1,9.0,06:16:56,1359242216,17:55:02,1359284102,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-28,1359306000,90.3,69.9,78.6,91.1,69.9,79.3,66.6,68.8,0.0,0.0,0.0,,,,,12.5,120.0,1012.5,36.7,6.0,268.3,23.3,9.0,06:16:55,1359328615,17:55:27,1359370527,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-01-29,1359392400,88.1,71.6,79.2,90.7,71.6,80.1,66.5,66.8,0.0,0.0,0.0,,,,,10.3,119.1,1012.3,37.3,6.4,268.1,23.2,9.0,06:16:53,1359415013,17:55:51,1359456951,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-30,1359478800,90.7,71.6,80.1,92.2,71.6,80.9,66.2,64.6,0.0,0.0,0.0,,,,,11.7,133.6,1012.9,34.9,5.7,273.7,23.6,9.0,06:16:49,1359501409,17:56:14,1359543374,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-01-31,1359565200,91.4,72.7,81.2,93.2,72.7,82.0,66.1,62.4,0.0,0.0,0.0,,,,,9.4,113.1,1013.1,35.3,6.6,267.9,23.1,9.0,06:16:45,1359587805,17:56:37,1359629797,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-01,1359651600,92.5,73.4,80.6,95.5,73.4,82.0,68.4,68.3,0.0,0.0,0.0,,,,,13.9,128.9,1012.6,37.9,6.5,266.7,23.0,9.0,06:16:40,1359674200,17:57:00,1359716220,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-02,1359738000,91.5,71.6,81.4,94.5,71.6,82.8,66.6,63.0,0.0,0.0,0.0,,,,,9.2,131.8,1011.4,65.9,6.4,150.2,12.9,6.0,06:16:33,1359760593,17:57:22,1359802642,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-03,1359824400,96.9,75.3,84.9,98.5,75.3,85.9,64.6,52.5,0.0,0.0,0.0,,,,,20.0,107.1,1010.2,46.9,6.7,205.6,17.8,7.0,06:16:26,1359846986,17:57:43,1359889063,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-04,1359910800,94.3,75.1,84.5,96.0,75.1,86.0,65.7,55.0,0.0,0.0,0.0,,,,,13.7,107.5,1011.5,38.8,6.6,256.7,22.2,9.0,06:16:17,1359933377,17:58:03,1359975483,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-05,1359997200,95.3,71.6,82.8,97.4,71.6,84.3,66.3,60.0,0.0,0.0,0.0,,,,,11.4,119.4,1011.6,31.4,6.6,278.3,24.1,9.0,06:16:08,1360019768,17:58:23,1360061903,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-06,1360083600,93.9,74.5,81.9,94.6,74.5,83.3,67.6,63.6,0.0,0.0,0.0,,,,,11.4,117.8,1011.1,30.4,6.6,268.8,23.1,9.0,06:15:58,1360106158,17:58:42,1360148322,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-07,1360170000,89.6,75.2,79.9,94.8,75.2,82.0,71.5,76.7,0.0,0.0,0.0,,,,,9.6,153.7,1009.6,47.5,6.6,258.7,22.3,9.0,06:15:46,1360192546,17:59:01,1360234741,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-08,1360256400,89.7,75.2,80.3,96.6,75.2,82.6,71.8,76.7,0.0,0.0,0.0,,,,,10.3,140.7,1010.0,42.6,6.6,246.1,21.1,9.0,06:15:34,1360278934,17:59:19,1360321159,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-09,1360342800,92.5,73.4,81.5,94.0,73.4,82.9,67.6,65.1,0.0,0.0,0.0,,,,19.5,12.8,112.1,1010.7,33.3,6.6,285.7,24.6,10.0,06:15:21,1360365321,17:59:36,1360407576,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-10,1360429200,92.5,69.1,80.3,92.2,69.1,81.0,65.5,63.7,0.0,0.0,0.0,,,,,11.7,132.1,1010.2,30.0,6.4,286.0,24.6,10.0,06:15:06,1360451706,17:59:53,1360493993,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-11,1360515600,93.3,71.5,80.3,93.5,71.5,80.9,65.4,63.3,0.0,0.0,0.0,,,,,11.4,106.8,1010.2,46.0,6.6,275.0,23.7,9.0,06:14:51,1360538091,18:00:09,1360580409,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-12,1360602000,93.2,71.5,81.4,95.5,71.5,82.7,67.5,65.4,0.0,0.0,0.0,,,,,13.4,103.2,1009.9,33.4,6.6,281.1,24.3,9.0,06:14:35,1360624475,18:00:24,1360666824,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-02-13,1360688400,93.3,71.6,82.0,96.5,71.6,83.6,65.9,60.2,0.0,0.0,0.0,,,,,11.0,114.5,1009.2,37.1,6.6,282.8,24.4,9.0,06:14:18,1360710858,18:00:39,1360753239,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-14,1360774800,93.5,75.2,83.1,96.1,75.2,85.1,68.6,64.3,0.0,0.0,0.0,,,,,12.8,112.0,1009.1,58.6,6.6,259.0,22.4,9.0,06:14:00,1360797240,18:00:53,1360839653,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-15,1360861200,95.1,73.4,83.1,98.6,73.4,85.0,68.1,63.0,0.0,0.0,0.0,,,,,10.3,113.7,1008.9,32.0,6.6,272.8,23.6,9.0,06:13:41,1360883621,18:01:06,1360926066,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-16,1360947600,96.9,73.4,82.6,97.5,73.4,84.3,66.6,60.4,0.0,0.0,0.0,,,,,10.0,101.2,1008.6,40.8,6.6,262.1,22.5,9.0,06:13:22,1360970002,18:01:19,1361012479,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-17,1361034000,94.3,71.6,82.4,92.4,71.6,82.6,63.0,54.9,0.0,0.0,0.0,,,,27.5,13.9,117.6,1008.7,28.0,6.6,290.1,25.0,10.0,06:13:01,1361056381,18:01:32,1361098892,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-18,1361120400,96.1,70.5,82.7,95.1,70.5,82.8,62.3,52.8,0.0,0.0,0.0,,,,,13.9,122.5,1007.9,27.9,6.6,296.8,25.6,10.0,06:12:40,1361142760,18:01:43,1361185303,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-19,1361206800,93.9,75.2,82.3,95.0,75.2,83.0,65.6,59.3,0.0,0.0,0.0,,,,,12.8,120.2,1008.1,28.1,6.6,282.7,24.4,10.0,06:12:18,1361229138,18:01:55,1361271715,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-20,1361293200,89.7,73.4,80.2,90.3,73.4,80.8,67.4,67.5,0.0,0.0,0.0,,,,,10.3,108.7,1008.8,39.8,6.5,260.5,22.5,10.0,06:11:55,1361315515,18:02:05,1361358125,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-21,1361379600,92.1,71.6,80.1,92.2,71.6,80.7,64.8,62.2,0.008,100.0,8.33,['rain'],,,,11.4,348.5,1008.7,54.9,6.5,237.5,20.5,9.0,06:11:31,1361401891,18:02:15,1361444535,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2013-02-22,1361466000,86.0,75.1,79.8,88.4,75.1,80.8,65.1,61.2,0.112,100.0,29.17,['rain'],,,,10.7,27.0,1009.7,89.2,6.5,104.0,9.0,4.0,06:11:07,1361488267,18:02:25,1361530945,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2013-02-23,1361552400,89.7,73.4,81.1,91.4,73.4,82.3,64.6,58.3,0.02,100.0,20.83,['rain'],,,,11.7,20.7,1009.4,79.4,6.6,162.6,14.2,8.0,06:10:42,1361574642,18:02:34,1361617354,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2013-02-24,1361638800,96.8,75.1,84.4,100.1,75.1,86.0,66.8,57.5,0.216,100.0,45.83,['rain'],,,,15.0,78.5,1008.9,69.8,6.6,168.5,14.4,5.0,06:10:16,1361661016,18:02:42,1361703762,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2013-02-25,1361725200,96.9,72.3,84.2,100.8,72.3,85.7,66.1,57.0,0.0,0.0,0.0,,,,,13.9,90.7,1009.5,53.9,6.5,290.0,25.2,10.0,06:09:49,1361747389,18:02:50,1361790170,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-26,1361811600,96.8,73.5,85.1,99.7,73.5,86.9,66.1,54.8,0.0,0.0,0.0,,,,,16.6,111.1,1009.6,41.3,6.6,262.8,22.6,9.0,06:09:22,1361833762,18:02:57,1361876577,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-02-27,1361898000,96.9,78.8,85.3,99.6,78.8,88.2,68.3,58.6,0.0,0.0,0.0,,,,,13.9,125.3,1008.7,38.0,6.6,299.1,25.8,10.0,06:08:54,1361920134,18:03:04,1361962984,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-02-28,1361984400,96.9,77.1,84.9,100.8,77.1,87.3,69.1,61.6,0.0,0.0,0.0,,,,26.4,15.0,126.3,1008.2,37.5,6.6,296.9,25.7,10.0,06:08:26,1362006506,18:03:11,1362049391,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-01,1362070800,92.5,78.8,83.7,98.3,78.8,86.9,70.9,66.8,0.0,0.0,0.0,,,,,14.1,137.9,1009.5,33.1,6.6,295.1,25.5,10.0,06:07:57,1362092877,18:03:16,1362135796,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-02,1362157200,94.6,75.2,83.4,100.0,75.2,86.4,71.2,68.8,0.0,0.0,0.0,,,,,15.0,139.9,1010.7,28.1,6.6,293.0,25.2,10.0,06:07:28,1362179248,18:03:22,1362222202,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-03,1362243600,95.0,74.5,83.6,96.0,74.5,85.1,67.9,62.0,0.0,0.0,0.0,,,,,14.8,130.0,1011.3,31.8,6.6,298.1,25.8,10.0,06:06:57,1362265617,18:03:27,1362308607,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-04,1362330000,93.6,73.3,83.3,94.6,73.3,84.5,66.7,60.6,0.0,0.0,0.0,,,,,8.5,54.6,1011.9,41.3,6.5,284.0,24.5,10.0,06:06:27,1362351987,18:03:32,1362395012,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-05,1362416400,93.2,71.6,81.0,93.0,71.6,81.5,63.4,57.3,0.0,0.0,0.0,,,,,15.0,107.5,1012.5,34.6,6.6,305.9,26.5,10.0,06:05:56,1362438356,18:03:36,1362481416,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-06,1362502800,93.2,71.6,81.4,94.6,71.6,82.5,66.0,61.7,0.0,0.0,0.0,,,,,12.8,126.4,1012.0,30.4,6.4,294.3,25.4,10.0,06:05:24,1362524724,18:03:40,1362567820,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-07,1362589200,94.7,73.4,82.0,96.7,73.4,83.3,67.0,62.9,0.0,0.0,0.0,,,,,19.5,112.0,1012.3,36.0,6.3,289.0,25.1,10.0,06:04:52,1362611092,18:03:43,1362654223,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2013-03-08,1362675600,93.2,71.7,81.2,95.8,71.7,82.7,67.5,65.2,0.0,0.0,0.0,,,,,11.4,157.7,1011.4,37.5,5.6,282.7,24.5,10.0,06:04:20,1362697460,18:03:47,1362740627,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-09,1362762000,91.4,75.2,81.5,93.2,75.2,82.2,65.8,60.8,0.0,0.0,0.0,,,,,13.2,138.8,1011.0,28.0,6.6,274.2,23.7,9.0,06:03:47,1362783827,18:03:49,1362827029,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-10,1362848400,89.7,75.2,80.7,95.0,75.2,82.5,70.5,72.9,0.0,0.0,0.0,,,,,12.8,141.7,1010.9,34.0,6.5,267.2,23.1,9.0,06:03:14,1362870194,18:03:52,1362913432,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-11,1362934800,90.3,75.2,81.3,96.6,75.2,83.5,71.6,73.8,0.0,0.0,0.0,,,,,13.9,146.6,1010.8,41.0,6.6,271.9,23.7,9.0,06:02:40,1362956560,18:03:54,1362999834,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-12,1363021200,90.3,77.0,81.9,93.1,77.0,83.3,69.8,68.8,0.0,0.0,0.0,,,,,13.9,142.7,1010.6,38.9,6.6,284.5,24.4,10.0,06:02:06,1363042926,18:03:56,1363086236,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-13,1363107600,92.1,75.2,82.2,95.1,75.2,84.5,71.0,71.6,0.0,0.0,0.0,,,,,11.3,130.4,1011.0,50.1,6.4,272.1,23.5,9.0,06:01:32,1363129292,18:03:58,1363172638,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-14,1363194000,92.5,75.2,82.4,98.9,75.2,85.6,71.9,72.5,0.0,0.0,0.0,,,,,13.9,133.7,1011.4,39.7,6.6,287.4,24.9,10.0,06:00:57,1363215657,18:03:59,1363259039,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-15,1363280400,93.9,77.1,81.3,100.0,77.1,83.2,72.9,77.4,0.004,100.0,4.17,['rain'],,,20.8,18.6,115.2,1012.1,60.1,6.4,284.9,24.6,10.0,06:00:23,1363302023,18:04:00,1363345440,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2013-03-16,1363366800,95.1,75.2,83.4,98.9,75.2,85.8,71.2,70.0,0.0,0.0,0.0,,,,,11.7,114.0,1012.5,45.1,6.1,310.7,26.9,10.0,05:59:48,1363388388,18:04:02,1363431842,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-17,1363453200,91.5,77.0,82.8,97.2,77.0,86.3,72.5,72.3,0.0,0.0,0.0,,,,,14.5,141.1,1010.5,44.5,6.6,268.9,23.3,10.0,05:59:12,1363474752,18:04:02,1363518242,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-18,1363539600,91.5,78.8,83.4,97.2,78.8,86.6,72.0,70.2,0.0,0.0,0.0,,,,,11.4,143.1,1008.9,46.7,6.6,298.0,25.5,10.0,05:58:37,1363561117,18:04:03,1363604643,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-19,1363626000,93.3,78.8,83.0,99.4,78.8,86.1,72.2,71.1,0.0,0.0,0.0,,,,,12.8,144.3,1008.9,42.8,6.6,300.9,26.0,10.0,05:58:01,1363647481,18:04:03,1363691043,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-20,1363712400,93.3,75.2,82.5,96.5,75.2,84.6,70.5,70.0,0.0,0.0,0.0,,,,,12.8,143.5,1009.6,33.5,6.5,282.4,24.5,10.0,05:57:26,1363733846,18:04:04,1363777444,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-21,1363798800,93.3,75.2,82.8,99.4,75.2,86.1,73.0,74.8,0.0,0.0,0.0,,,,,12.8,139.3,1008.6,33.3,6.5,297.4,25.6,10.0,05:56:50,1363820210,18:04:04,1363863844,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-22,1363885200,93.3,75.9,83.9,99.4,75.9,87.4,72.5,71.0,0.0,0.0,0.0,,,,,12.8,135.9,1008.6,39.6,6.6,303.4,26.3,10.0,05:56:14,1363906574,18:04:04,1363950244,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-23,1363971600,93.3,78.8,84.0,101.1,78.8,88.5,72.9,70.9,0.0,0.0,0.0,,,,,13.9,139.3,1008.5,47.9,6.6,255.9,22.1,9.0,05:55:38,1363992938,18:04:04,1364036644,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-24,1364058000,93.3,78.8,84.0,101.1,78.8,89.5,74.2,73.8,0.0,0.0,0.0,,,,,9.6,149.8,1008.3,44.8,6.6,237.6,20.7,8.0,05:55:02,1364079302,18:04:04,1364123044,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-25,1364144400,96.8,80.6,85.4,105.4,86.4,93.4,75.3,73.7,0.0,0.0,0.0,,,,,11.4,169.5,1007.0,52.4,6.5,202.7,17.5,7.0,05:54:25,1364165665,18:04:04,1364209444,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-26,1364230800,92.5,79.5,85.2,101.9,79.5,92.3,74.6,71.7,0.0,0.0,0.0,,,,,11.4,149.7,1007.6,52.4,6.5,182.0,15.9,7.0,05:53:49,1364252029,18:04:04,1364295844,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2013-03-27,1364317200,94.3,78.8,85.2,102.2,78.8,91.3,74.2,71.3,0.0,0.0,0.0,,,,,12.9,149.7,1007.9,57.8,6.4,238.8,20.8,9.0,05:53:13,1364338393,18:04:04,1364382244,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
