datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
2021-05-13,1620838800,96.8,84.1,88.5,107.4,96.1,100.7,77.1,70.7,0.004,100.0,4.17,['rain'],,,,10.0,138.5,1006.0,53.5,6.5,260.5,22.2,9.0,05:31:29,1620858689,18:07:46,1620904066,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-14,1620925200,93.2,84.1,87.5,109.5,96.1,100.8,78.3,75.1,0.04,100.0,25.0,['rain'],,,,10.3,137.3,1006.5,47.0,6.5,141.0,11.9,5.0,05:31:17,1620945077,18:07:58,1620990478,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-15,1621011600,93.2,80.4,84.6,105.1,87.7,95.9,78.7,83.4,1.024,100.0,4.17,['rain'],,,,10.3,136.9,1007.3,65.6,6.3,127.9,11.2,4.0,05:31:05,1621031465,18:08:11,1621076891,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']",obs,
2021-05-16,1621098000,96.4,78.8,86.6,109.9,78.8,97.3,78.1,77.7,0.084,100.0,41.67,['rain'],,,,10.3,141.2,1007.0,58.9,5.7,213.0,18.5,7.0,05:30:53,1621117853,18:08:24,1621163304,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']",obs,
2021-05-17,1621184400,93.2,79.0,85.5,113.5,79.0,99.1,79.9,84.2,0.319,100.0,8.33,['rain'],,,,10.3,154.5,1007.7,69.4,6.3,127.5,11.1,5.0,05:30:43,1621204243,18:08:38,1621249718,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-18,1621270800,93.2,78.8,85.1,104.8,78.8,95.0,78.2,81.3,0.591,100.0,4.17,['rain'],,,,10.3,170.0,1008.3,60.3,6.1,139.2,12.1,4.0,05:30:33,1621290633,18:08:52,1621336132,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-19,1621357200,95.0,80.5,84.6,107.8,87.9,95.5,78.3,82.4,0.198,100.0,54.17,['rain'],,,,11.4,221.2,1007.6,66.9,5.5,130.5,11.2,4.0,05:30:24,1621377024,18:09:06,1621422546,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-20,1621443600,95.0,78.8,86.7,105.1,78.8,94.0,76.0,73.5,0.004,100.0,4.17,['rain'],,,,10.3,185.5,1007.6,54.0,5.8,198.2,17.1,7.0,05:30:16,1621463416,18:09:20,1621508960,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-21,1621530000,93.2,77.0,83.5,110.3,77.0,92.9,78.5,85.8,1.85,100.0,4.17,['rain'],,,30.0,17.2,206.9,1007.7,57.5,5.6,138.3,11.9,4.0,05:30:09,1621549809,18:09:35,1621595375,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-22,1621616400,91.4,77.0,82.2,107.8,77.0,89.1,78.1,88.2,1.095,100.0,8.33,['rain'],,,,17.3,258.3,1007.0,71.6,5.5,163.0,14.0,6.0,05:30:03,1621636203,18:09:50,1621681790,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-23,1621702800,89.6,77.0,81.2,105.1,77.0,87.2,78.3,91.5,0.866,100.0,8.33,['rain'],,,,11.4,267.1,1006.6,76.2,5.5,138.5,11.9,5.0,05:29:57,1621722597,18:10:05,1621768205,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-24,1621789200,86.0,77.0,80.5,96.9,77.0,85.1,77.7,91.6,0.949,100.0,12.5,['rain'],,,,10.3,294.9,1007.3,81.0,5.7,91.2,7.9,3.0,05:29:53,1621808993,18:10:20,1621854620,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-25,1621875600,82.2,73.4,77.1,91.9,73.4,77.7,76.2,97.4,3.563,100.0,12.5,['rain'],,,,11.4,276.3,1008.2,82.0,4.4,129.6,11.3,4.0,05:29:49,1621895389,18:10:36,1621941036,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-26,1621962000,86.0,75.2,80.6,99.3,75.2,85.6,76.9,89.0,0.004,100.0,4.17,['rain'],,,,10.5,244.5,1007.8,71.6,5.8,92.7,8.0,3.0,05:29:45,1621981785,18:10:51,1622027451,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-27,1622048400,87.8,77.2,80.9,102.3,77.2,86.6,78.6,93.1,0.118,100.0,4.17,['rain'],,,,13.9,216.9,1008.2,73.2,5.0,189.6,16.4,6.0,05:29:43,1622068183,18:11:07,1622113867,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-28,1622134800,91.4,78.7,84.3,105.1,78.7,93.0,78.1,83.0,0.008,100.0,4.17,['rain'],,,,6.9,192.1,1009.5,53.8,6.2,160.8,13.9,5.0,05:29:41,1622154581,18:11:23,1622200283,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-29,1622221200,93.2,78.8,84.5,105.0,78.8,94.0,78.1,82.7,0.008,100.0,8.33,['rain'],,,,10.3,216.0,1009.4,56.6,6.2,178.6,15.3,6.0,05:29:40,1622240980,18:11:40,1622286700,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']",obs,
2021-05-30,1622307600,95.0,78.8,86.8,107.8,78.8,97.9,77.8,76.7,0.02,100.0,20.83,['rain'],,,,7.1,258.9,1007.7,52.5,6.4,198.4,17.1,7.0,05:29:40,1622327380,18:11:56,1622373116,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-05-31,1622394000,93.2,80.6,87.3,110.8,89.2,101.4,79.4,78.6,0.0,0.0,0.0,,,,,11.4,267.4,1006.4,52.7,6.5,217.9,18.9,7.0,05:29:41,1622413781,18:12:12,1622459532,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-01,1622480400,93.2,82.4,85.8,110.8,94.0,99.8,79.7,82.8,0.354,100.0,4.17,['rain'],,,,9.2,249.9,1006.8,58.6,6.3,171.1,14.6,6.0,05:29:42,1622500182,18:12:29,1622545949,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-02,1622566800,93.2,75.2,83.7,112.9,75.2,94.9,79.4,87.7,0.157,100.0,4.17,['rain'],,,32.2,17.2,243.7,1007.3,66.3,5.6,143.1,12.4,5.0,05:29:44,1622586584,18:12:45,1622632365,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-03,1622653200,95.0,78.8,86.7,110.8,78.8,98.8,78.6,78.7,0.004,100.0,4.17,['rain'],,,,8.1,241.0,1007.9,56.7,6.0,175.9,15.2,6.0,05:29:47,1622672987,18:13:02,1622718782,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-04,1622739600,95.1,80.6,87.7,110.0,88.1,100.8,78.6,76.3,0.004,100.0,4.17,['rain'],,,,9.2,251.4,1007.6,48.2,6.2,192.5,16.7,6.0,05:29:51,1622759391,18:13:19,1622805199,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-05,1622826000,95.0,80.6,86.1,109.9,87.1,98.2,78.3,78.9,0.252,100.0,8.33,['rain'],,,,12.0,245.7,1007.9,57.7,6.2,168.1,14.5,6.0,05:29:55,1622845795,18:13:35,1622891615,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-06,1622912400,91.3,80.4,83.3,108.1,86.1,93.5,78.4,85.7,0.128,100.0,58.33,['rain'],,,,21.9,250.4,1007.9,62.8,6.2,138.3,11.9,5.0,05:30:00,1622932200,18:13:52,1622978032,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-07,1622998800,90.8,76.3,82.7,102.5,76.3,90.4,77.9,86.6,0.083,100.0,4.17,['rain'],,,,21.4,244.3,1008.4,74.6,6.2,179.0,15.5,7.0,05:30:05,1623018605,18:14:08,1623064448,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']",obs,
2021-06-08,1623085200,84.2,75.2,79.7,98.2,75.2,83.1,76.6,90.5,0.472,100.0,8.33,['rain'],,,,12.8,244.0,1009.4,77.0,5.9,144.8,12.5,5.0,05:30:12,1623105012,18:14:25,1623150865,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-09,1623171600,89.6,77.0,82.2,105.1,77.0,89.2,77.2,85.6,0.354,100.0,66.67,['rain'],,,,18.3,252.4,1008.2,76.1,5.7,173.0,15.0,6.0,05:30:18,1623191418,18:14:41,1623237281,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-10,1623258000,89.6,78.7,82.1,101.2,78.7,88.3,77.1,85.4,0.004,100.0,4.17,['rain'],,,30.0,16.7,269.4,1007.0,69.7,6.0,167.0,14.4,5.0,05:30:26,1623277826,18:14:57,1623323697,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-11,1623344400,89.8,77.0,82.6,100.4,77.0,88.0,76.6,83.6,0.008,100.0,8.33,['rain'],,,,15.0,274.8,1005.8,71.1,5.9,148.9,12.9,5.0,05:30:34,1623364234,18:15:13,1623410113,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-12,1623430800,89.6,77.0,82.2,98.2,77.0,87.2,75.2,80.6,0.043,100.0,8.33,['rain'],,,,19.7,265.5,1007.4,76.3,6.2,123.5,10.9,4.0,05:30:42,1623450642,18:15:29,1623496529,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-13,1623517200,89.6,78.8,83.8,105.1,78.8,92.1,76.7,79.7,0.347,100.0,62.5,['rain'],,,,15.2,246.1,1008.3,59.6,6.4,236.8,20.3,8.0,05:30:51,1623537051,18:15:45,1623582945,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-14,1623603600,93.2,80.4,84.5,105.0,85.3,93.4,76.7,78.8,0.004,100.0,4.17,['rain'],,,,13.9,251.9,1008.3,63.7,6.4,285.1,24.5,9.0,05:31:01,1623623461,18:16:00,1623669360,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-15,1623690000,89.8,76.9,81.7,108.1,76.9,88.1,78.2,89.9,0.803,100.0,4.17,['rain'],,,21.9,15.1,254.8,1007.8,71.6,5.8,195.0,16.6,7.0,05:31:11,1623709871,18:16:15,1623755775,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-16,1623776400,91.5,78.7,84.3,111.4,78.7,93.6,78.4,83.6,0.004,100.0,4.17,['rain'],,,,11.4,276.8,1009.2,61.6,6.2,244.6,21.1,8.0,05:31:22,1623796282,18:16:30,1623842190,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-17,1623862800,95.0,77.0,85.4,107.8,77.0,94.2,77.1,78.6,0.036,100.0,37.5,['rain'],,,,11.0,278.0,1009.5,59.9,6.2,201.7,17.5,7.0,05:31:33,1623882693,18:16:45,1623928605,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-18,1623949200,93.2,78.8,85.5,107.5,78.8,93.9,77.3,78.2,0.028,100.0,25.0,['rain'],,,,12.0,255.4,1009.9,43.7,6.4,127.0,11.0,4.0,05:31:45,1623969105,18:16:59,1624015019,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-19,1624035600,93.2,80.6,85.5,108.2,88.1,98.1,79.2,82.5,0.095,100.0,33.33,['rain'],,,,12.8,247.0,1009.2,58.1,6.5,163.8,14.3,5.0,05:31:57,1624055517,18:17:13,1624101433,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-20,1624122000,95.0,78.8,85.6,107.8,78.8,95.5,77.5,78.9,0.194,100.0,66.67,['rain'],,,,11.4,258.0,1007.8,54.6,6.5,199.4,17.0,7.0,05:32:09,1624141929,18:17:26,1624187846,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-21,1624208400,89.6,77.0,83.4,105.1,77.0,92.5,77.7,83.3,0.229,100.0,66.67,['rain'],,,,16.1,238.6,1007.5,49.6,6.5,166.0,14.2,5.0,05:32:22,1624228342,18:17:39,1624274259,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-22,1624294800,89.6,77.9,82.4,105.1,77.9,91.1,78.4,88.3,0.309,100.0,66.67,['rain'],,,,18.9,236.1,1008.7,52.7,6.2,206.5,17.9,7.0,05:32:35,1624314755,18:17:52,1624360672,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-23,1624381200,89.6,77.0,82.3,105.1,77.0,89.5,77.8,86.6,0.04,100.0,41.67,['rain'],,,,20.9,250.8,1009.2,57.8,6.4,198.0,17.1,7.0,05:32:49,1624401169,18:18:04,1624447084,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-24,1624467600,91.4,78.7,84.7,108.1,78.7,93.8,77.7,80.5,0.048,100.0,50.0,['rain'],,,,11.4,255.8,1007.9,51.4,6.5,187.7,16.1,6.0,05:33:02,1624487582,18:18:16,1624533496,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-25,1624554000,93.2,79.2,84.2,105.1,79.2,94.3,78.3,83.7,0.827,100.0,4.17,['rain'],,,,12.8,230.1,1007.6,49.7,6.4,168.3,14.6,6.0,05:33:16,1624573996,18:18:27,1624619907,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-26,1624640400,91.4,80.4,85.3,105.0,87.6,96.7,78.5,81.5,0.394,100.0,4.17,['rain'],,,,9.2,198.3,1008.9,50.4,6.4,148.8,12.7,5.0,05:33:31,1624660411,18:18:38,1624706318,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-27,1624726800,95.0,80.6,86.7,105.1,85.8,96.9,76.6,74.1,0.0,0.0,0.0,,,,21.9,9.2,225.4,1009.8,44.8,6.5,217.3,18.8,7.0,05:33:45,1624746825,18:18:48,1624792728,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-28,1624813200,95.0,80.6,86.6,107.5,88.1,97.6,77.3,75.3,0.004,100.0,4.17,['rain'],,,,16.1,240.5,1008.7,51.7,6.5,167.4,14.3,5.0,05:34:00,1624833240,18:18:58,1624879138,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-29,1624899600,95.0,80.5,86.1,110.2,87.8,97.4,77.8,78.0,0.056,100.0,41.67,['rain'],,,,11.2,221.6,1008.0,55.5,6.5,118.4,10.3,4.0,05:34:15,1624919655,18:19:07,1624965547,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-06-30,1624986000,93.0,80.6,85.3,105.1,88.1,97.6,79.1,82.8,0.091,100.0,4.17,['rain'],,,,11.4,234.7,1008.4,55.8,6.5,161.7,13.9,5.0,05:34:30,1625006070,18:19:16,1625051956,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-01,1625072400,95.0,80.4,86.5,105.1,87.4,96.2,76.6,75.1,0.004,100.0,4.17,['rain'],,,,10.6,229.3,1008.4,48.8,6.5,222.9,19.2,7.0,05:34:45,1625092485,18:19:24,1625138364,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-02,1625158800,95.0,82.0,87.6,108.2,88.8,98.8,76.7,72.2,0.0,0.0,0.0,,,,,11.4,241.6,1008.6,49.1,6.4,198.6,17.2,7.0,05:35:01,1625178901,18:19:31,1625224771,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-03,1625245200,96.8,80.6,87.0,110.8,88.1,98.7,77.7,75.7,0.06,100.0,54.17,['rain'],,,19.7,9.2,255.4,1007.0,46.0,6.3,180.8,15.8,6.0,05:35:16,1625265316,18:19:38,1625311178,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-04,1625331600,89.8,80.2,84.0,111.4,85.3,96.8,79.5,86.7,2.484,100.0,8.33,['rain'],,,21.9,15.0,230.7,1006.4,50.8,6.3,113.4,9.8,4.0,05:35:32,1625351732,18:19:44,1625397584,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-05,1625418000,87.8,77.0,81.5,105.1,77.0,89.6,79.2,92.8,0.354,100.0,4.17,['rain'],,,,13.9,247.4,1005.9,68.6,5.8,161.1,13.9,5.0,05:35:47,1625438147,18:19:49,1625483989,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-06,1625504400,87.8,77.0,81.4,105.1,77.0,87.8,78.1,90.2,0.315,100.0,4.17,['rain'],,,35.8,20.8,233.3,1005.8,64.4,5.7,128.1,11.2,4.0,05:36:03,1625524563,18:19:54,1625570394,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-07,1625590800,93.2,77.0,82.0,102.8,77.0,86.4,76.7,85.6,0.126,100.0,8.33,['rain'],,,,22.7,236.9,1007.1,66.7,6.1,109.4,9.5,3.0,05:36:18,1625610978,18:19:57,1625656797,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-08,1625677200,87.8,77.0,81.0,99.9,77.0,86.7,77.4,89.1,0.02,100.0,8.33,['rain'],,,,11.4,244.5,1007.6,61.5,6.2,117.3,10.0,4.0,05:36:34,1625697394,18:20:01,1625743201,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-09,1625763600,87.7,77.0,82.1,95.8,77.0,87.5,76.0,82.6,0.361,100.0,66.67,['rain'],,,,13.9,223.3,1007.3,58.9,6.4,153.2,13.3,5.0,05:36:49,1625783809,18:20:03,1625829603,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-10,1625850000,91.4,78.8,84.9,102.6,78.8,92.6,76.1,76.4,0.064,100.0,50.0,['rain'],,,,9.2,171.4,1007.3,58.6,6.5,244.6,21.2,8.0,05:37:05,1625870225,18:20:05,1625916005,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-11,1625936400,95.0,80.5,86.2,102.9,87.0,95.3,75.8,72.9,0.016,100.0,16.67,['rain'],,,,11.4,151.8,1008.6,54.3,6.5,231.8,20.1,8.0,05:37:20,1625956640,18:20:06,1626002406,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-12,1626022800,95.0,78.8,85.1,105.0,78.8,93.9,76.4,76.9,0.056,100.0,45.83,['rain'],,,,13.9,129.7,1008.6,53.0,6.3,129.0,11.1,4.0,05:37:35,1626043055,18:20:06,1626088806,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-13,1626109200,93.2,77.0,84.5,102.8,77.0,91.7,76.0,77.5,0.227,100.0,66.67,['rain'],,,,9.2,121.5,1007.6,58.7,6.0,150.1,12.9,5.0,05:37:50,1626129470,18:20:05,1626175205,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-14,1626195600,91.4,77.0,82.1,105.0,77.0,87.6,77.0,85.8,0.158,100.0,8.33,['rain'],,,,9.2,192.0,1007.0,58.9,5.9,188.9,16.4,7.0,05:38:05,1626215885,18:20:03,1626261603,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-15,1626282000,89.6,77.0,80.9,102.5,77.0,84.6,76.7,88.2,1.212,100.0,8.33,['rain'],,,,13.0,267.1,1008.1,76.5,5.4,155.4,13.5,5.0,05:38:20,1626302300,18:20:01,1626348001,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-16,1626368400,93.2,75.3,83.6,105.0,75.3,89.9,75.4,78.0,0.157,100.0,4.17,['rain'],,,,11.4,285.8,1009.4,51.8,6.3,201.4,17.5,7.0,05:38:34,1626388714,18:19:58,1626434398,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-17,1626454800,91.4,78.8,84.7,102.6,78.8,91.6,76.1,77.1,0.068,100.0,29.17,['rain'],,,,15.0,275.0,1007.4,50.5,6.5,190.0,16.4,7.0,05:38:49,1626475129,18:19:54,1626520794,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-18,1626541200,91.4,78.6,83.3,105.0,78.6,90.4,76.6,81.6,0.437,100.0,8.33,['rain'],,,34.4,21.9,267.0,1006.3,67.1,6.2,148.7,12.8,5.0,05:39:03,1626561543,18:19:49,1626607189,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-19,1626627600,91.3,72.0,79.5,102.6,72.0,82.2,74.3,85.6,0.004,100.0,4.17,['rain'],,,,22.0,277.5,1007.6,79.5,5.7,121.8,10.5,4.0,05:39:16,1626647956,18:19:44,1626693584,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-20,1626714000,91.4,76.8,81.4,105.1,76.8,86.8,75.0,81.6,0.095,100.0,8.33,['rain'],,,32.2,15.0,261.0,1008.7,54.2,6.2,288.6,24.7,9.0,05:39:30,1626734370,18:19:37,1626779977,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-21,1626800400,87.8,78.7,81.9,102.3,78.7,87.7,76.7,85.0,0.197,100.0,4.17,['rain'],,,,19.7,250.4,1008.1,69.7,6.1,207.6,17.8,7.0,05:39:43,1626820783,18:19:30,1626866370,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-22,1626886800,89.6,73.4,81.2,105.1,73.4,87.6,76.9,87.3,1.024,100.0,4.17,['rain'],,,,15.6,244.0,1007.7,68.5,6.0,181.1,15.5,6.0,05:39:56,1626907196,18:19:22,1626952762,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-23,1626973200,86.0,73.7,80.8,101.9,73.7,87.8,78.5,93.2,0.433,100.0,4.17,['rain'],,,35.8,23.0,248.2,1006.9,76.3,6.1,204.9,17.7,7.0,05:40:09,1626993609,18:19:13,1627039153,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-24,1627059600,91.4,80.5,84.9,106.8,87.9,95.9,78.5,82.3,0.076,100.0,50.0,['rain'],,,33.3,19.7,257.2,1006.6,68.8,6.3,209.7,18.1,8.0,05:40:21,1627080021,18:19:03,1627125543,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
2021-07-25,1627146000,89.6,75.1,81.7,102.5,75.1,87.3,76.7,86.0,0.768,100.0,12.5,['rain'],,,31.1,18.7,253.9,1007.6,71.4,6.0,217.4,18.8,7.0,05:40:33,1627166433,18:18:52,1627211932,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs,
