datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2010-05-19,1274202000,96.9,80.6,87.3,107.7,88.1,98.2,77.0,73.4,0.0,0.0,0.0,,,,,13.9,124.1,1008.5,52.6,6.3,264.4,23.0,9.0,05:30:24,1274221824,18:08:58,1274267338,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2010-05-20,1274288400,97.4,78.8,86.0,108.3,78.8,95.1,75.8,73.1,0.0,0.0,0.0,,,,17.2,10.3,173.4,1008.8,51.9,6.4,125.5,11.0,4.0,05:30:16,1274308216,18:09:13,1274353753,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', '48904099999', 'VVTS']",obs
2010-05-21,1274374800,96.9,80.6,87.2,110.0,85.3,98.2,76.8,72.5,0.02,100.0,20.83,['rain'],,,,12.8,144.4,1008.4,55.6,6.4,231.0,19.8,8.0,05:30:09,1274394609,18:09:27,1274440167,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2010-05-22,1274461200,96.9,77.6,85.2,108.3,77.6,93.1,75.2,73.6,0.216,100.0,79.17,['rain'],,,,18.3,246.0,1008.5,64.1,6.4,131.7,11.2,4.0,05:30:02,1274481002,18:09:42,1274526582,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-05-23,1274547600,96.9,80.7,87.4,109.7,86.4,98.0,76.5,71.7,0.0,0.0,0.0,,,,,11.0,237.4,1006.9,56.0,6.5,249.5,21.5,8.0,05:29:56,1274567396,18:09:57,1274612997,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2010-05-24,1274634000,97.0,82.1,88.4,108.2,91.3,100.0,76.9,70.8,0.02,100.0,20.83,['rain'],,,,11.4,221.7,1006.2,52.3,6.4,193.0,16.6,7.0,05:29:51,1274653791,18:10:12,1274699412,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-05-25,1274720400,93.2,82.4,86.5,106.6,92.4,97.9,77.5,75.7,0.156,100.0,79.17,['rain'],,,,13.9,206.6,1006.6,59.6,6.5,137.2,11.9,5.0,05:29:47,1274740187,18:10:28,1274785828,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-05-26,1274806800,93.2,82.3,86.3,103.8,89.5,96.3,76.4,73.6,0.08,100.0,83.33,['rain'],,,,10.3,230.9,1007.2,71.5,6.4,103.9,9.0,4.0,05:29:43,1274826583,18:10:43,1274872243,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-05-27,1274893200,96.8,78.8,84.9,105.4,78.8,92.6,75.4,74.8,0.188,100.0,100.0,['rain'],,,25.3,11.5,200.5,1008.0,70.5,6.3,206.2,17.8,7.0,05:29:41,1274912981,18:10:59,1274958659,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-05-28,1274979600,94.5,78.8,83.1,104.5,78.8,89.2,75.9,80.0,0.108,100.0,79.17,['rain'],,,,9.8,178.2,1009.1,57.6,6.0,114.9,10.0,4.0,05:29:39,1274999379,18:11:15,1275045075,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-05-29,1275066000,95.0,78.8,85.6,107.4,78.8,93.0,76.2,75.4,0.0,0.0,0.0,,,,,10.3,198.9,1008.4,57.1,5.8,170.3,14.7,6.0,05:29:38,1275085778,18:11:31,1275131491,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS', 'remote']",obs
2010-05-30,1275152400,95.0,77.0,84.8,105.1,77.0,92.4,75.1,74.0,0.008,100.0,8.33,['rain'],,,,9.2,215.5,1008.3,74.7,6.3,104.0,8.9,4.0,05:29:37,1275172177,18:11:48,1275217908,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-05-31,1275238800,98.1,78.8,85.8,107.0,78.8,93.3,74.6,71.0,0.0,0.0,0.0,,,,35.6,24.2,213.8,1008.0,48.5,6.3,146.3,12.6,5.0,05:29:37,1275258577,18:12:04,1275304324,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2010-06-01,1275325200,98.6,78.8,86.5,109.8,78.8,95.6,76.2,73.1,0.0,0.0,0.0,,,,,16.1,224.6,1007.6,47.6,6.2,211.1,18.3,7.0,05:29:39,1275344979,18:12:20,1275390740,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2010-06-02,1275411600,95.1,80.6,86.3,107.9,88.1,96.3,76.4,73.7,0.0,0.0,0.0,,,,,17.2,226.9,1008.0,53.1,6.2,152.3,13.1,5.0,05:29:40,1275431380,18:12:37,1275477157,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2010-06-03,1275498000,97.4,78.6,83.4,110.6,78.6,89.5,75.7,79.0,0.036,100.0,37.5,['rain'],,,,19.5,216.9,1009.1,67.4,6.2,160.5,13.9,6.0,05:29:43,1275517783,18:12:53,1275563573,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48900099999', 'VVTS']",obs
2010-06-04,1275584400,93.2,77.0,83.8,105.0,77.0,90.7,75.7,78.2,0.024,100.0,20.83,['rain'],,,,11.4,225.5,1008.3,52.8,6.1,204.4,17.6,7.0,05:29:46,1275604186,18:13:10,1275649990,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2010-06-05,1275670800,95.0,78.8,84.7,109.9,78.8,93.3,76.7,78.3,0.204,100.0,100.0,['rain'],,,,13.9,221.2,1007.0,49.9,6.3,147.3,12.9,5.0,05:29:50,1275690590,18:13:27,1275736407,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-06,1275757200,91.4,76.9,83.1,102.6,76.9,89.9,76.4,81.4,0.264,100.0,95.83,['rain'],,,,11.1,203.0,1007.4,55.6,6.2,119.5,10.4,4.0,05:29:55,1275776995,18:13:43,1275822823,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-07,1275843600,91.4,77.0,83.4,105.1,77.0,90.6,76.3,80.0,0.076,100.0,75.0,['rain'],,,,13.1,206.6,1008.1,59.1,6.5,127.8,11.1,4.0,05:30:00,1275863400,18:14:00,1275909240,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-08,1275930000,93.2,75.3,83.7,105.0,75.3,89.9,75.4,77.7,0.112,100.0,20.83,['rain'],,,,13.9,187.2,1008.0,57.5,6.2,95.6,8.4,3.0,05:30:06,1275949806,18:14:16,1275995656,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2010-06-09,1276016400,91.4,75.2,80.1,102.6,75.2,84.0,75.1,85.9,0.437,100.0,100.0,['rain'],,,21.9,10.3,342.6,1008.2,73.3,6.2,176.4,15.3,7.0,05:30:13,1276036213,18:14:32,1276082072,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-10,1276102800,91.6,75.2,81.6,100.9,75.2,84.9,75.0,82.6,0.252,100.0,95.83,['rain'],,,,9.1,128.1,1008.7,59.9,6.0,134.3,11.7,4.0,05:30:20,1276122620,18:14:49,1276168489,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-11,1276189200,94.3,75.2,84.4,105.5,75.2,91.5,75.5,76.4,0.036,100.0,37.5,['rain'],,,,11.4,146.8,1008.8,57.2,5.6,146.2,12.5,5.0,05:30:28,1276209028,18:15:05,1276254905,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2010-06-12,1276275600,89.9,78.8,83.2,102.3,78.8,90.6,77.1,83.0,0.12,100.0,95.83,['rain'],,,,9.6,171.2,1008.9,47.2,5.6,180.5,15.7,6.0,05:30:36,1276295436,18:15:21,1276341321,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-13,1276362000,91.4,75.8,82.5,102.6,75.8,89.7,76.9,84.2,0.328,100.0,79.17,['rain'],,,,11.4,182.3,1009.2,57.1,5.7,120.3,10.3,4.0,05:30:45,1276381845,18:15:36,1276427736,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-14,1276448400,91.6,73.4,83.6,102.6,73.4,89.7,76.4,80.9,0.267,100.0,66.67,['rain'],,,,12.8,174.8,1009.4,56.5,5.3,140.4,12.0,5.0,05:30:55,1276468255,18:15:52,1276514152,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2010-06-15,1276534800,91.4,75.2,81.0,107.8,75.2,86.3,77.0,88.9,1.215,100.0,87.5,['rain'],,,,11.4,221.9,1008.9,64.2,5.6,170.9,14.5,6.0,05:31:05,1276554665,18:16:07,1276600567,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-16,1276621200,93.2,77.0,84.1,104.0,77.0,90.4,76.1,78.7,0.176,100.0,95.83,['rain'],,,16.1,16.1,209.6,1008.2,54.1,5.7,143.0,12.2,5.0,05:31:15,1276641075,18:16:22,1276686982,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-17,1276707600,91.4,78.8,83.0,102.8,78.8,88.8,75.9,80.1,0.419,100.0,100.0,['rain'],,,,13.9,223.4,1008.1,54.0,6.2,172.3,14.8,5.0,05:31:26,1276727486,18:16:37,1276773397,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-18,1276794000,87.8,75.2,80.5,99.9,75.2,84.3,76.2,87.2,0.407,100.0,79.17,['rain'],,,,13.9,238.0,1009.0,71.3,5.9,121.5,10.5,4.0,05:31:37,1276813897,18:16:51,1276859811,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-19,1276880400,88.4,75.2,80.6,100.1,75.2,84.3,75.9,86.5,0.132,100.0,66.67,['rain'],,,,13.9,254.6,1008.8,78.0,6.1,147.8,12.8,5.0,05:31:49,1276900309,18:17:05,1276946225,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-20,1276966800,93.3,73.7,82.3,102.9,73.7,86.8,75.6,82.7,0.229,100.0,83.33,['rain'],,,,12.0,3.9,1006.4,73.7,5.8,106.2,9.2,3.0,05:32:02,1276986722,18:17:19,1277032639,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-21,1277053200,89.1,77.0,80.4,102.1,77.0,83.8,77.3,91.0,0.939,100.0,91.67,['rain'],,,,10.3,175.1,1006.2,69.0,6.0,128.4,11.0,4.0,05:32:14,1277073134,18:17:32,1277119052,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-22,1277139600,88.0,78.8,81.6,101.9,78.8,87.5,76.8,85.6,0.152,100.0,95.83,['rain'],,,,10.3,157.1,1007.7,67.6,6.3,96.1,8.3,3.0,05:32:27,1277159547,18:17:45,1277205465,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-23,1277226000,91.4,75.2,81.3,102.6,75.2,85.8,75.9,85.0,0.196,100.0,79.17,['rain'],,,,12.9,199.8,1009.1,63.2,6.2,112.6,9.9,4.0,05:32:41,1277245961,18:17:57,1277291877,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-24,1277312400,91.6,74.0,82.8,105.1,74.0,89.7,75.9,81.1,0.072,100.0,54.17,['rain'],,,,10.3,245.3,1007.3,56.2,6.3,188.3,16.3,6.0,05:32:54,1277332374,18:18:09,1277378289,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2010-06-25,1277398800,93.2,78.7,84.0,105.0,78.7,91.0,75.7,77.2,0.296,100.0,100.0,['rain'],,,,12.8,218.8,1006.1,62.1,6.4,119.8,10.3,4.0,05:33:08,1277418788,18:18:20,1277464700,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-26,1277485200,89.7,75.2,81.1,105.4,75.2,86.1,77.1,88.1,0.28,100.0,79.17,['rain'],,,,15.9,219.7,1007.2,63.9,6.2,130.6,11.1,4.0,05:33:22,1277505202,18:18:31,1277551111,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-27,1277571600,92.6,75.2,80.1,111.5,75.2,84.7,76.1,88.4,0.0,0.0,0.0,,,,,13.9,220.8,1007.5,74.1,5.7,148.2,12.8,5.0,05:33:37,1277591617,18:18:42,1277637522,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2010-06-28,1277658000,90.2,75.2,81.2,105.4,75.2,85.8,76.0,85.5,0.04,100.0,41.67,['rain'],,,,13.9,240.5,1006.5,62.9,6.1,133.8,11.7,4.0,05:33:52,1277678032,18:18:52,1277723932,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-06-29,1277744400,91.6,77.0,81.2,104.4,77.0,86.1,76.8,87.3,0.084,100.0,66.67,['rain'],,,,17.2,230.3,1007.0,48.5,6.2,175.0,15.1,6.0,05:34:07,1277764447,18:19:01,1277810341,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-06-30,1277830800,93.6,75.2,83.2,103.3,75.2,89.2,76.3,81.8,0.191,100.0,20.83,['rain'],,,,21.9,213.4,1007.3,53.4,6.2,121.3,10.5,4.0,05:34:22,1277850862,18:19:10,1277896750,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-01,1277917200,87.8,73.4,77.4,99.9,73.4,79.6,75.9,95.6,1.53,100.0,83.33,['rain'],,,,8.1,158.5,1007.9,74.8,5.1,139.6,12.0,5.0,05:34:37,1277937277,18:19:18,1277983158,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-02,1278003600,89.8,75.2,80.9,105.1,75.2,85.2,75.7,85.8,0.036,100.0,37.5,['rain'],,,,12.8,163.7,1008.2,63.3,5.5,183.7,15.8,6.0,05:34:52,1278023692,18:19:25,1278069565,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2010-07-03,1278090000,91.4,75.2,82.0,100.6,75.2,86.8,75.5,82.3,0.108,100.0,70.83,['rain'],,,,12.8,137.2,1009.1,61.4,6.2,244.8,21.1,8.0,05:35:08,1278110108,18:19:32,1278155972,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2010-07-04,1278176400,91.8,75.2,81.5,102.6,75.2,85.9,76.1,85.3,0.12,100.0,75.0,['rain'],,,,13.9,139.6,1010.2,61.5,5.2,125.4,11.0,4.0,05:35:23,1278196523,18:19:39,1278242379,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-05,1278262800,91.4,75.2,81.0,102.6,75.2,84.9,75.1,83.9,0.012,100.0,12.5,['rain'],,,,9.6,52.8,1009.8,60.0,5.6,133.1,11.4,4.0,05:35:39,1278282939,18:19:44,1278328784,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-06,1278349200,89.8,75.2,82.7,100.8,75.2,88.8,75.5,80.4,0.072,100.0,20.83,['rain'],,,,11.4,146.8,1009.4,48.6,6.0,148.5,12.9,5.0,05:35:54,1278369354,18:19:49,1278415189,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-07,1278435600,89.6,75.2,80.5,102.5,75.2,85.4,76.2,87.8,0.501,100.0,79.17,['rain'],,,,10.3,258.8,1009.5,61.2,4.7,211.7,18.1,7.0,05:36:10,1278455770,18:19:53,1278501593,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-08,1278522000,93.2,73.4,81.5,102.8,73.4,86.0,73.9,79.8,0.02,100.0,20.83,['rain'],,,,12.0,219.8,1008.8,51.0,5.3,217.2,18.6,7.0,05:36:25,1278542185,18:19:56,1278587996,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2010-07-09,1278608400,91.4,75.2,81.5,102.7,75.2,85.9,75.0,81.5,0.148,100.0,79.17,['rain'],,,,18.3,194.9,1008.4,59.7,6.2,136.6,11.8,5.0,05:36:41,1278628601,18:19:59,1278674399,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-10,1278694800,90.7,75.2,82.6,100.2,75.2,89.0,76.3,82.3,0.112,100.0,75.0,['rain'],,,,9.2,144.2,1008.6,53.0,6.1,137.0,11.9,5.0,05:36:56,1278715016,18:20:01,1278760801,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-11,1278781200,91.5,77.1,83.5,101.3,77.1,89.8,75.4,77.7,0.068,100.0,20.83,['rain'],,,,9.6,206.2,1009.0,50.2,6.2,156.2,13.5,5.0,05:37:11,1278801431,18:20:02,1278847202,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2010-07-12,1278867600,91.5,75.2,81.1,102.9,75.2,85.5,76.1,85.6,0.798,100.0,79.17,['rain'],,,,12.0,219.1,1008.4,62.6,6.2,116.9,9.9,4.0,05:37:27,1278887847,18:20:02,1278933602,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-13,1278954000,87.8,75.2,80.6,102.3,75.2,84.8,75.6,85.4,0.008,100.0,8.33,['rain'],,,,11.4,193.4,1007.0,75.4,7.6,138.9,12.0,5.0,05:37:42,1278974262,18:20:02,1279020002,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-14,1279040400,91.4,75.2,81.5,102.6,75.2,85.7,75.5,83.6,0.12,100.0,79.17,['rain'],,,,10.3,216.3,1006.3,57.1,5.5,142.9,12.2,5.0,05:37:57,1279060677,18:20:01,1279106401,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-15,1279126800,90.5,75.2,79.4,104.0,75.2,82.8,76.4,91.2,0.044,100.0,45.83,['rain'],,,,17.2,219.7,1006.1,68.4,5.3,134.3,11.7,5.0,05:38:11,1279147091,18:19:59,1279192799,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-16,1279213200,88.4,75.2,79.0,102.3,75.2,82.1,75.7,90.2,0.12,100.0,50.0,['rain'],,,,13.9,213.0,1005.9,70.5,6.4,185.8,16.0,6.0,05:38:26,1279233506,18:19:56,1279279196,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2010-07-17,1279299600,88.0,73.4,78.5,99.9,73.4,81.5,75.7,92.2,0.152,100.0,50.0,['rain'],,,,11.4,147.2,1008.2,69.7,5.5,177.3,15.4,6.0,05:38:40,1279319920,18:19:52,1279365592,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
2010-07-18,1279386000,89.7,73.4,79.2,102.8,73.4,82.8,75.9,90.5,0.652,100.0,79.17,['rain'],,,,10.8,223.6,1009.3,72.3,5.1,99.2,8.4,3.0,05:38:55,1279406335,18:19:48,1279451988,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-19,1279472400,91.4,73.4,82.3,102.6,73.4,88.0,74.9,79.8,0.02,100.0,20.83,['rain'],,,,9.4,215.7,1008.5,48.9,6.0,194.6,16.9,6.0,05:39:09,1279492749,18:19:42,1279538382,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS']",obs
2010-07-20,1279558800,89.7,73.5,82.0,102.9,73.5,88.3,76.7,85.1,0.292,100.0,100.0,['rain'],,,,12.8,207.5,1008.1,51.0,5.5,103.6,8.9,3.0,05:39:22,1279579162,18:19:36,1279624776,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-21,1279645200,89.6,75.2,80.2,105.1,75.2,84.5,76.5,89.2,0.641,100.0,100.0,['rain'],,,,9.2,207.2,1007.5,76.6,6.9,146.7,12.7,5.0,05:39:36,1279665576,18:19:29,1279711169,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-22,1279731600,89.8,75.2,81.2,103.1,75.2,86.1,76.6,87.1,0.164,100.0,100.0,['rain'],,,,16.1,226.9,1006.9,73.9,5.4,188.9,16.2,7.0,05:39:49,1279751989,18:19:21,1279797561,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-23,1279818000,89.6,75.2,81.2,105.1,75.2,86.5,76.2,85.5,0.18,100.0,95.83,['rain'],,,,18.3,234.4,1006.8,66.8,6.4,157.3,13.5,5.0,05:40:02,1279838402,18:19:13,1279883953,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-24,1279904400,87.9,73.4,78.0,100.2,73.4,80.3,74.8,90.5,0.529,100.0,100.0,['rain'],,,,23.0,244.2,1006.8,87.4,5.8,169.4,14.5,6.0,05:40:14,1279924814,18:19:03,1279970343,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-25,1279990800,82.3,73.2,75.7,89.6,73.2,76.0,74.7,96.8,0.496,100.0,100.0,['rain'],,,,16.6,250.2,1006.0,95.3,6.1,121.4,10.6,4.0,05:40:26,1280011226,18:18:53,1280056733,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-26,1280077200,84.2,75.2,79.1,94.1,75.2,82.2,76.2,91.3,0.112,100.0,91.67,['rain'],,,,10.0,281.6,1004.9,77.4,6.0,127.6,11.1,5.0,05:40:38,1280097638,18:18:42,1280143122,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-27,1280163600,89.7,75.2,80.9,104.3,75.2,85.6,76.7,88.0,0.288,100.0,83.33,['rain'],,,,10.7,184.9,1006.6,66.6,6.2,138.6,12.1,5.0,05:40:49,1280184049,18:18:30,1280229510,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-28,1280250000,89.0,75.2,81.2,98.1,75.2,86.6,76.2,85.7,0.26,100.0,100.0,['rain'],,,,12.2,159.6,1008.4,80.7,6.4,128.6,11.3,4.0,05:41:01,1280270461,18:18:17,1280315897,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-07-29,1280336400,88.4,75.2,81.3,99.2,75.2,85.9,76.0,85.2,0.427,100.0,79.17,['rain'],,,,9.2,235.2,1008.8,68.3,5.8,187.0,16.1,6.0,05:41:11,1280356871,18:18:03,1280402283,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-30,1280422800,92.0,77.0,83.1,104.3,77.0,89.3,76.5,81.9,0.04,100.0,20.83,['rain'],,,,13.9,229.9,1008.9,68.4,6.4,112.0,9.6,4.0,05:41:22,1280443282,18:17:48,1280488668,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48900099999', 'VVTS', 'remote']",obs
2010-07-31,1280509200,90.2,75.2,80.5,101.4,75.2,84.1,75.8,87.0,0.36,100.0,100.0,['rain'],,,,12.8,245.9,1008.3,63.3,6.0,110.6,9.6,4.0,05:41:32,1280529692,18:17:33,1280575053,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
2010-08-01,1280595600,84.6,75.2,77.3,95.0,75.2,79.0,76.1,96.6,0.672,100.0,100.0,['rain'],,,,11.2,221.4,1008.7,84.5,5.3,173.2,15.0,6.0,05:41:41,1280616101,18:17:17,1280661437,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS', 'remote']",obs
