datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2018-06-27,1530032400,89.6,75.2,81.8,99.2,75.2,88.0,76.4,84.8,0.048,100.0,16.67,['rain'],,,,11.1,211.2,1009.1,67.3,5.7,143.4,12.4,4.0,05:33:39,1530052419,18:18:44,1530098324,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-06-28,1530118800,90.7,76.5,83.2,101.6,76.5,90.7,77.2,83.3,0.004,100.0,4.17,['rain'],,,,9.3,275.5,1008.2,51.9,5.9,148.1,12.9,4.0,05:33:54,1530138834,18:18:53,1530184733,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-06-29,1530205200,95.0,78.8,84.9,104.9,78.8,93.8,77.8,81.4,0.044,100.0,33.33,['rain'],,,,14.2,240.5,1006.8,68.5,6.2,199.0,17.1,7.0,05:34:09,1530225249,18:19:03,1530271143,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-06-30,1530291600,93.9,80.5,85.9,104.6,87.8,96.7,77.7,78.4,0.076,100.0,54.17,['rain'],,,,10.3,251.9,1006.8,68.8,6.4,206.0,17.9,7.0,05:34:24,1530311664,18:19:11,1530357551,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-01,1530378000,94.3,78.2,85.5,106.9,78.2,97.1,78.8,81.9,0.173,100.0,8.33,['rain'],,,26.4,11.4,246.9,1007.3,55.4,6.3,168.5,14.5,5.0,05:34:39,1530398079,18:19:19,1530443959,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-02,1530464400,93.9,79.9,83.5,107.4,79.9,93.4,78.7,86.4,0.207,100.0,66.67,['rain'],,,,17.7,238.0,1007.5,65.1,6.2,151.4,13.0,5.0,05:34:54,1530484494,18:19:27,1530530367,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-03,1530550800,91.9,76.9,82.8,104.3,76.9,89.8,77.6,85.7,0.31,100.0,66.67,['rain'],,,38.0,20.6,251.6,1007.0,62.5,6.0,170.8,14.7,6.0,05:35:10,1530570910,18:19:34,1530616774,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-04,1530637200,91.4,77.7,83.0,105.0,77.7,89.2,76.7,82.3,0.039,100.0,4.17,['rain'],,,,17.8,247.9,1007.3,73.1,6.3,221.8,19.1,7.0,05:35:25,1530657325,18:19:40,1530703180,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-05,1530723600,88.5,77.0,81.5,102.4,77.0,87.6,76.8,86.1,0.236,100.0,4.17,['rain'],,,,20.3,243.8,1006.8,63.8,6.2,158.8,13.7,5.0,05:35:41,1530743741,18:19:45,1530789585,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-06,1530810000,86.7,75.9,79.3,100.6,75.9,82.2,77.3,93.9,0.197,100.0,8.33,['rain'],,,44.7,15.7,244.9,1006.4,78.5,5.6,193.7,16.7,7.0,05:35:56,1530830156,18:19:50,1530875990,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-07,1530896400,88.9,77.0,82.4,102.9,77.0,88.6,77.0,84.7,0.984,100.0,4.17,['rain'],,,,14.5,259.6,1005.4,75.8,5.9,132.2,11.4,4.0,05:36:12,1530916572,18:19:54,1530962394,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-08,1530982800,91.4,75.2,82.6,106.6,75.2,88.9,76.9,84.3,0.004,100.0,4.17,['rain'],,,33.3,15.2,271.9,1004.5,72.2,6.0,159.0,13.6,6.0,05:36:27,1531002987,18:19:58,1531048798,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-09,1531069200,91.4,75.2,81.7,106.6,75.2,89.5,77.9,89.0,0.511,100.0,8.33,['rain'],,,38.0,14.2,264.5,1005.1,79.7,5.9,204.0,17.6,7.0,05:36:43,1531089403,18:20:00,1531135200,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-10,1531155600,88.7,77.0,81.5,105.1,77.0,87.3,78.2,90.6,0.047,100.0,4.17,['rain'],,,,14.1,261.8,1005.5,77.7,5.6,162.0,14.0,6.0,05:36:58,1531175818,18:20:02,1531221602,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-11,1531242000,88.9,77.0,82.7,99.2,77.0,88.9,76.6,83.0,0.13,100.0,12.5,['rain'],,,35.8,21.5,263.0,1005.3,64.6,5.9,172.5,15.1,6.0,05:37:14,1531262234,18:20:03,1531308003,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-12,1531328400,87.8,75.9,81.4,101.1,75.9,86.7,76.9,86.9,0.197,100.0,8.33,['rain'],,,,20.3,259.9,1005.1,82.8,6.0,236.7,20.6,8.0,05:37:29,1531348649,18:20:03,1531394403,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-13,1531414800,87.8,77.0,82.4,100.3,77.0,88.9,77.0,84.1,0.118,100.0,4.17,['rain'],,,,19.3,258.6,1004.7,84.1,6.5,224.4,19.5,7.0,05:37:44,1531435064,18:20:03,1531480803,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-14,1531501200,87.1,76.8,80.5,101.1,76.8,84.8,77.6,91.3,0.02,100.0,4.17,['rain'],,,31.1,18.8,251.6,1005.4,78.5,5.9,152.5,13.1,5.0,05:37:59,1531521479,18:20:02,1531567202,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-15,1531587600,87.4,77.7,82.7,101.4,77.7,91.2,78.9,88.7,0.138,100.0,12.5,['rain'],,,,21.3,255.3,1005.8,70.6,6.0,155.7,13.4,5.0,05:38:14,1531607894,18:20:00,1531653600,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-16,1531674000,89.6,77.0,82.3,105.7,77.0,91.4,78.8,89.7,0.673,100.0,8.33,['rain'],,,,19.7,257.2,1005.1,75.5,5.7,236.2,20.6,8.0,05:38:28,1531694308,18:19:57,1531739997,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-17,1531760400,88.3,78.7,82.0,101.3,78.7,88.2,78.0,88.3,0.348,100.0,54.17,['rain'],,,,19.6,254.1,1003.3,78.6,6.3,157.6,13.6,5.0,05:38:43,1531780723,18:19:53,1531826393,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-18,1531846800,89.6,76.9,80.0,105.1,76.9,83.8,78.2,94.7,0.335,100.0,12.5,['rain'],,,,18.2,240.9,1003.7,77.1,5.7,166.4,14.4,6.0,05:38:57,1531867137,18:19:49,1531912789,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-19,1531933200,86.0,76.9,81.7,102.7,76.9,90.6,79.2,92.3,0.59,100.0,12.5,['rain'],,,,15.0,236.5,1006.0,77.9,6.0,126.5,10.9,5.0,05:39:11,1531953551,18:19:43,1531999183,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-20,1532019600,90.7,80.5,83.7,109.7,87.7,95.4,79.7,88.4,0.132,100.0,62.5,['rain'],,,,16.3,248.6,1006.8,69.2,5.9,145.0,12.6,5.0,05:39:24,1532039964,18:19:37,1532085577,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-21,1532106000,88.9,80.5,83.4,108.8,88.1,96.0,80.5,91.2,0.472,100.0,4.17,['rain'],,,,14.2,240.7,1007.1,65.6,5.9,148.6,12.8,5.0,05:39:38,1532126378,18:19:30,1532171970,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-22,1532192400,89.8,77.3,83.4,105.1,77.3,93.9,79.2,87.8,0.197,100.0,4.17,['rain'],,,,20.3,248.4,1006.9,72.8,6.1,170.4,14.7,6.0,05:39:51,1532212791,18:19:22,1532258362,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-23,1532278800,87.6,80.5,83.1,106.3,87.8,94.1,79.3,88.6,0.024,100.0,4.17,['rain'],,,,15.0,244.3,1006.4,73.5,6.2,116.4,10.1,4.0,05:40:03,1532299203,18:19:13,1532344753,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-24,1532365200,91.4,80.5,84.7,106.1,87.8,95.6,78.5,82.7,0.1,100.0,62.5,['rain'],,,,17.9,247.4,1006.7,65.1,6.3,137.4,11.8,5.0,05:40:16,1532385616,18:19:04,1532431144,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-25,1532451600,86.0,77.7,81.6,99.3,77.7,90.3,79.1,92.3,0.118,100.0,4.17,['rain'],,,,13.9,241.9,1007.6,63.5,5.8,141.1,12.1,5.0,05:40:28,1532472028,18:18:53,1532517533,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-26,1532538000,92.5,78.7,84.5,107.6,78.7,94.1,78.5,83.4,0.072,100.0,41.67,['rain'],,,,15.2,259.2,1007.4,54.7,6.0,195.7,16.8,7.0,05:40:40,1532558440,18:18:42,1532603922,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-27,1532624400,90.7,80.5,84.7,106.7,87.9,96.4,78.9,83.4,0.088,100.0,54.17,['rain'],,,26.4,15.7,249.0,1007.1,65.9,6.0,194.2,16.6,7.0,05:40:51,1532644851,18:18:30,1532690310,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-28,1532710800,92.0,80.5,84.4,108.2,87.8,95.8,79.0,84.7,0.484,100.0,4.17,['rain'],,,,15.7,245.6,1006.9,65.5,6.4,211.4,18.3,7.0,05:41:02,1532731262,18:18:17,1532776697,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-29,1532797200,91.2,79.5,83.9,108.1,79.5,94.0,78.9,85.7,0.136,100.0,66.67,['rain'],,,,13.6,249.2,1006.7,84.8,6.1,179.9,15.5,6.0,05:41:13,1532817673,18:18:03,1532863083,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-30,1532883600,88.7,78.8,82.6,103.5,78.8,91.1,78.5,88.0,0.031,100.0,4.17,['rain'],,,,13.7,244.1,1007.6,73.6,6.3,133.7,11.5,5.0,05:41:24,1532904084,18:17:48,1532949468,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-07-31,1532970000,92.1,77.0,83.5,106.0,77.0,90.9,77.4,83.2,0.0,0.0,0.0,,,,,11.3,292.5,1007.8,58.9,6.1,207.1,17.8,8.0,05:41:33,1532990493,18:17:33,1533035853,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-01,1533056400,91.4,78.8,84.9,106.2,78.8,93.2,77.4,80.1,0.0,0.0,0.0,,,,,14.1,265.9,1007.5,57.8,5.9,220.0,19.1,7.0,05:41:43,1533076903,18:17:17,1533122237,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-02,1533142800,91.3,77.0,83.4,103.5,77.0,90.2,76.5,81.0,0.296,100.0,58.33,['rain'],,,,17.3,267.1,1007.4,61.8,6.3,192.8,16.6,6.0,05:41:52,1533163312,18:17:00,1533208620,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-03,1533229200,91.4,77.7,83.8,99.1,77.7,89.5,75.4,77.6,0.18,100.0,66.67,['rain'],,,,17.5,258.9,1007.0,66.5,6.4,173.2,14.9,6.0,05:42:01,1533249721,18:16:42,1533295002,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-04,1533315600,91.4,75.7,82.9,102.6,75.7,89.0,76.5,82.7,0.12,100.0,66.67,['rain'],,,,18.3,264.2,1006.6,65.9,6.0,200.0,17.3,7.0,05:42:09,1533336129,18:16:23,1533381383,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-05,1533402000,87.8,73.4,80.3,101.9,73.4,84.9,77.8,92.7,0.709,100.0,8.33,['rain'],,,43.8,23.1,259.6,1006.9,84.4,5.0,149.7,12.9,5.0,05:42:17,1533422537,18:16:03,1533467763,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-06,1533488400,88.3,75.2,80.0,100.0,75.2,83.1,76.6,90.1,0.551,100.0,8.33,['rain'],,,36.9,22.1,269.0,1006.2,86.3,5.0,105.7,9.3,4.0,05:42:25,1533508945,18:15:43,1533554143,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-07,1533574800,88.9,76.9,81.2,102.9,76.9,86.3,77.3,88.9,0.402,100.0,8.33,['rain'],,,,18.0,275.1,1005.1,82.6,5.4,185.1,15.9,7.0,05:42:32,1533595352,18:15:22,1533640522,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-08,1533661200,88.9,77.0,79.6,104.0,77.0,82.5,77.7,94.5,0.016,100.0,8.33,['rain'],,,,12.3,272.0,1005.0,85.0,5.5,132.0,11.4,4.0,05:42:39,1533681759,18:15:00,1533726900,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-09,1533747600,87.7,75.2,79.0,99.3,75.2,81.7,75.9,90.7,0.043,100.0,8.33,['rain'],,,42.5,21.2,252.3,1006.4,83.4,5.7,120.5,10.4,4.0,05:42:45,1533768165,18:14:38,1533813278,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-10,1533834000,86.0,75.1,79.3,97.2,75.1,82.3,76.2,90.9,0.445,100.0,8.33,['rain'],,,,18.0,239.5,1007.7,84.2,5.9,216.0,18.7,8.0,05:42:51,1533854571,18:14:14,1533899654,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-11,1533920400,87.1,76.8,80.4,98.8,76.8,84.4,76.6,88.9,0.319,100.0,12.5,['rain'],,,40.3,21.9,252.9,1007.0,68.0,5.6,192.9,16.8,7.0,05:42:57,1533940977,18:13:50,1533986030,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-12,1534006800,87.8,75.2,81.6,99.9,75.2,87.0,76.6,85.9,0.035,100.0,4.17,['rain'],,,34.4,21.5,250.8,1006.5,72.9,6.1,202.1,17.5,6.0,05:43:02,1534027382,18:13:25,1534072405,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-13,1534093200,88.5,75.2,80.5,102.4,75.2,86.1,77.7,91.6,0.252,100.0,8.33,['rain'],,,32.2,18.2,255.7,1007.1,82.9,5.9,209.5,18.1,7.0,05:43:06,1534113786,18:13:00,1534158780,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-14,1534179600,86.7,76.9,80.0,103.2,76.9,85.4,78.3,94.8,0.323,100.0,8.33,['rain'],,,,11.7,246.9,1007.2,83.0,4.9,234.6,20.2,9.0,05:43:11,1534200191,18:12:34,1534245154,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-15,1534266000,87.8,76.9,81.6,102.1,76.9,89.0,78.4,90.5,0.153,100.0,8.33,['rain'],,,,17.2,250.5,1007.4,84.7,5.6,140.3,12.3,5.0,05:43:15,1534286595,18:12:07,1534331527,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-16,1534352400,90.3,78.8,83.6,104.7,78.8,92.8,78.5,85.4,0.039,100.0,4.17,['rain'],,,28.9,18.0,255.3,1005.5,85.2,5.9,254.5,21.9,8.0,05:43:18,1534372998,18:11:39,1534417899,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-17,1534438800,89.6,80.4,83.8,105.1,87.6,94.3,78.4,84.2,0.008,100.0,8.33,['rain'],,,28.9,19.8,244.3,1003.2,81.5,6.1,153.8,13.3,5.0,05:43:21,1534459401,18:11:11,1534504271,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-18,1534525200,88.5,75.9,81.0,103.5,75.9,87.0,78.4,92.0,0.118,100.0,4.17,['rain'],,,,18.7,235.5,1005.1,81.9,5.3,142.1,12.4,5.0,05:43:24,1534545804,18:10:42,1534590642,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-19,1534611600,87.8,75.2,80.4,103.4,75.2,85.8,77.6,91.7,0.315,100.0,12.5,['rain'],,,35.8,15.2,246.9,1007.1,80.8,5.6,185.6,16.1,6.0,05:43:26,1534632206,18:10:13,1534677013,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-20,1534698000,89.6,75.2,82.2,105.1,75.2,89.8,77.7,87.1,0.224,100.0,58.33,['rain'],,,,14.0,258.5,1007.9,69.9,6.3,159.4,14.0,5.0,05:43:28,1534718608,18:09:43,1534763383,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-21,1534784400,89.7,77.0,82.8,106.9,77.0,91.2,78.2,86.8,0.004,100.0,4.17,['rain'],,,,15.0,248.8,1006.2,65.4,6.4,181.7,15.6,6.0,05:43:30,1534805010,18:09:12,1534849752,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-22,1534870800,91.5,78.6,84.3,108.4,78.6,94.3,78.7,84.2,0.14,100.0,66.67,['rain'],,,,16.4,237.9,1005.8,75.5,6.0,194.6,16.8,7.0,05:43:31,1534891411,18:08:41,1534936121,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-23,1534957200,93.2,78.7,83.1,106.4,78.7,90.6,77.7,85.1,0.004,100.0,4.17,['rain'],,,,19.1,224.5,1007.5,71.1,6.1,125.6,11.0,4.0,05:43:32,1534977812,18:08:09,1535022489,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-24,1535043600,89.6,78.0,83.5,104.0,78.0,91.7,78.2,85.0,0.068,100.0,58.33,['rain'],,,,14.7,246.1,1007.9,68.8,6.1,185.7,16.0,6.0,05:43:33,1535064213,18:07:37,1535108857,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-25,1535130000,89.6,78.8,83.9,102.5,78.8,92.4,77.8,83.2,0.024,100.0,25.0,['rain'],,,,14.8,254.3,1007.1,57.4,6.3,183.9,15.7,6.0,05:43:33,1535150613,18:07:04,1535195224,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-26,1535216400,89.6,77.0,82.8,102.9,77.0,89.4,77.4,84.9,0.004,100.0,4.17,['rain'],,,,14.5,253.8,1006.4,68.2,6.3,167.0,14.4,5.0,05:43:33,1535237013,18:06:31,1535281591,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-27,1535302800,88.9,78.8,83.0,102.5,78.8,90.4,77.6,84.6,0.118,100.0,4.17,['rain'],,,,18.8,249.2,1007.7,66.9,6.3,138.4,11.9,4.0,05:43:33,1535323413,18:05:57,1535367957,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-28,1535389200,91.4,77.3,83.3,102.5,77.3,88.6,76.0,80.1,0.079,100.0,4.17,['rain'],,,,15.4,262.6,1008.9,60.3,6.3,207.6,18.0,8.0,05:43:32,1535409812,18:05:23,1535454323,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-29,1535475600,92.4,78.1,83.1,103.3,78.1,88.3,76.7,82.7,0.012,100.0,12.5,['rain'],,,34.4,16.9,259.2,1007.9,64.3,6.3,247.2,21.3,8.0,05:43:31,1535496211,18:04:48,1535540688,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-30,1535562000,92.1,78.8,84.6,103.5,78.8,91.7,76.3,77.9,0.035,100.0,4.17,['rain'],,,,17.6,248.1,1007.6,55.7,6.4,223.4,19.3,8.0,05:43:30,1535582610,18:04:13,1535627053,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-08-31,1535648400,92.1,80.4,85.5,106.0,86.4,95.5,77.0,76.8,0.012,100.0,12.5,['rain'],,,,11.7,253.9,1008.8,58.7,6.5,206.4,17.8,8.0,05:43:28,1535669008,18:03:38,1535713418,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-01,1535734800,92.5,76.4,82.2,109.3,76.4,87.9,77.7,87.3,0.25,100.0,66.67,['rain'],,,,15.7,270.3,1009.5,67.2,5.9,198.1,17.1,7.0,05:43:27,1535755407,18:03:02,1535799782,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-02,1535821200,93.2,77.7,85.0,107.5,77.7,93.6,77.8,80.8,0.004,100.0,4.17,['rain'],,,,12.8,274.1,1007.1,64.5,5.8,131.4,11.4,4.0,05:43:25,1535841805,18:02:26,1535886146,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-03,1535907600,84.2,73.7,78.8,99.9,73.7,82.7,77.8,96.9,1.672,100.0,16.67,['rain'],,,24.2,14.1,255.1,1008.3,88.8,5.1,113.6,9.9,4.0,05:43:23,1535928203,18:01:49,1535972509,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-04,1535994000,89.6,75.2,80.6,102.4,75.2,85.1,76.9,89.5,0.378,100.0,8.33,['rain'],,,,16.8,257.1,1009.4,84.6,5.8,171.1,14.8,6.0,05:43:20,1536014600,18:01:12,1536058872,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-05,1536080400,91.4,75.2,83.3,102.6,75.2,89.2,76.0,80.4,0.004,100.0,4.17,['rain'],,,,14.5,270.6,1008.4,71.8,6.3,242.5,20.9,9.0,05:43:18,1536100998,18:00:35,1536145235,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-06,1536166800,90.7,75.9,83.0,104.0,75.9,90.7,77.0,83.3,0.303,100.0,66.67,['rain'],,,,11.4,278.2,1006.5,57.3,6.5,193.1,16.7,7.0,05:43:15,1536187395,17:59:58,1536231598,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-07,1536253200,89.6,76.0,81.9,106.3,76.0,88.8,78.0,88.7,0.2,100.0,66.67,['rain'],,,,8.7,289.3,1005.7,66.8,5.3,155.7,13.4,7.0,05:43:12,1536273792,17:59:20,1536317960,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2018-09-08,1536339600,87.8,75.2,78.9,102.3,75.2,81.9,76.7,93.3,2.012,100.0,8.33,['rain'],,,23.0,11.5,193.0,1006.9,74.4,4.7,75.6,6.5,2.0,05:43:09,1536360189,17:58:42,1536404322,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
